gold_label,sentence1_jeju,sentence2_jeju,ai_answer,result
entailment,"그녀의 기침을 검사하기 위해 흉부 X-선 촬영을 실시했고, 이 결과로 림프절 비대와 폐 결절이 발견되었습니다.",환자는 폐 결절과 림프선병증을 가지고 있습니다.,,
contradiction,"그녀의 기침을 검사하기 위해, 흉부 X-선 촬영을 실시했는데, 이 결과 림프절 비대와 폐 결절이 나타났습니다.",환자의 흉부 X-선 검사 결과는 정상입니다.,,
neutral,"그녀의 기침을 검사하기 위해, 흉부 X-선 촬영을 실시했고 그 결과에서 림프절 비대와 폐 결절이 발견되었습니다.",환자는 폐암을 앓고 있습니다.,,
entailment,발작성 심방세동.,환자의 심전도 결과가 비정상입니다.,,
contradiction,발작성 심방세동.,환자는 정상적인 신경맥동을 가지고 있다.,,
neutral,발작성 심방세동.,환잔 협심증을 앓고 있수다.,,
entailment,발작성 심방세동.,환잔 가끔 심장이 이상허게 뛰고 있수다.,,
contradiction,발작성 심방세동.,환자 심전도 결관 정상이우다.,,
neutral,발작성 심방세동.,환자가 가슴이 두근거린다고 헙니다.,,
entailment,발작성 심방세동.,부정맥.,,
contradiction,발작성 심방세동.,"심장 맥박허고 뛰는 건 정상이고, 부정맥 앓았던 적은 어수다.",,
neutral,발작성 심방세동.,환잔 베타 차단제를 먹고 있수다.,,
entailment,발작성 심방세동.,부정맥.,,
contradiction,발작성 심방세동.,정상적인 신호 리듬.,,
neutral,발작성 심방세동.,고혈압 병력.,,
entailment,"그 사름은 요새 열 나거나, 춥거나, 경련 있었던 적 없다고 헙니다.",환잔 열 나는 증상은 없다고 헙니다.,,
contradiction,"그 사름은 요새 열 나거나, 춥거나, 경련 있었던 적 없다고 헙니다.",환잔 열 나는 증상이 있수다.,,
neutral,"그 사름은 요새 열 나거나, 춥거나, 경련 있었던 적 없다고 헙니다.",환잔 살 빠진 적 없다고 헙니다.,,
entailment,"그 여잔 가슴 아픈 거, 숨 찬 거, 열 나는 거, 추운 거, 토하는 거 같은 증상은 없다고 헙니다.",환잔 폐렴 증상이 어수다.,,
contradiction,"그 여잔 가슴 아픈 거, 숨 찬 거, 열 나는 거, 추운 거, 토하는 거하고 속 울렁거리는 건 없다고 헙니다.",환자가 폐렴 증상을 보이고 있수다.,,
neutral,"그 여잔 가슴 아픈 거, 숨 찬 거, 열 나는 거, 추운 거, 토하는 거 같은 증상은 없다고 헙니다.",환잔 폐렴 앓고 있지 않수다.,,
entailment,배 아픈 거나 설사하는 증상은 어수다.,환잔 배 아픈 건 어수다.,,
contradiction,배 아픈 거나 설사하는 증상은 어수다.,환자가 설사허고 있수다.,,
neutral,배 아픈 거나 설사하는 증상은 어수다.,환잔 가슴 아픈 건 어수다.,,
entailment,"십이지장 궤양/흑변증, [**2608-10-28**], 헬리코박터 파일로리 음성.",환잔 십이지장 궤양이 있수다.,,
contradiction,"십이지장 궤양/흑변증, [**2608-10-28**], 헬리코박터 파일로리 음성.",환자 십이지장은 정상이우다.,,
neutral,"십이지장 궤양/흑변증, [**2608-10-28**], 헬리코박터 파일로리 음성.",환자는 가스트리노마가 있수다.,,
entailment,"고혈압, 심방세동, 갑상선기능항진증, 당뇨병, 자꾸 생기는 흉막 삼출(6주 전에 [**병원**]에서 물 뺐음) 여덟 살 때 맹장 수술헌 적 있수다.",환자는 예전에 수술 받언 적 있수다.,,
contradiction,"고혈압, 심방세동, 갑상선기능항진증, 당뇨병, 자꾸 생기는 흉막 삼출(6주 전 [**병원**]에서 물 뺐음) 여덟 살 때 맹장염 수술 이력 있슴.",환자 심박수는 정상이우다.,,
neutral,"고혈압, 심방세동, 갑상선기능항진증, 당뇨병, 자꾸 생기는 흉막 삼출(6주 전 [**병원**]에서 물 뺐음) 여덟 살 때 맹장염 수술 이력 있슴.",그 사람은 혈당이 높아졌수다.,,
entailment,열하룻날 전에 맹장 수술 받은 상태우다.,수술헌 거에는 맹장 떼는 수술이 포함돼 있수다.,,
contradiction,열하룻날 전 맹장 수술헌 뒤 상태우다.,수술헌 적 없슴.,,
neutral,열하룻날 전에 맹장 수술 받은 상태우다.,환자는 막힌 분석이 있는 맹장염 앓은 적이 있수다.,,
entailment,자가면역성 용혈성 빈혈,적혈구를 녹여버리는 병.,,
contradiction,자가면역성 용혈성 빈혈,자가면역성 용혈성 빈혈이 있댄 허멍 다른 자가면역 질환 위험이 더 높아지는 건 아니우다.,,
neutral,자가면역성 용혈성 빈혈,이 병 있는 환자들은 또 다른 자가면역 질환도 앓고 있수다.,,
entailment,그 여자는 누워서 쉬랜 허고 테르부탈린으로 치료받으멍 퇴원했수다.,환자는 인제 입원 안 해 있수다.,,
contradiction,"그 여자는 누워서 쉬는 상태로 퇴원했고, 테르부탈린으로 치료받았수다.",환자가 인제 약 안 먹어지우다.,,
neutral,그 여자는 누워서 쉬랜 허고 테르부탈린으로 치료받으멍 퇴원했수다.,환자는 다음에 올 진료 예약이 돼 있수다.,,
entailment,"지금 그 여자는 피곤해 허멍, 기침허고 가슴이 계속 불편하댄 헙주. 숨 찬 건 없수다.",환자 ROS 결과가 양성이우다.,,
contradiction,"지금 그 여자는 피곤해 허멍, 기침허고 가슴이 계속 불편하댄 헙주. 근디 숨이 차진 않수다.",환자는 숨 쉬기 힘들어 허고 있수다.,,
neutral,"지금 그 여자는 피곤해 허멍, 기침허고 가슴이 계속 불편하댄 헙주. 근디 숨 가쁜 건 없수다.",환자 산소포화도는 정상이우다.,,
entailment,"환자는 신체 검사는 정상이었고, 항문에서 '멜레나'가 나왔댄 했수다.",환자는 항문 안에서 피가 나왔수다.,,
contradiction,"환자는 신체 검사는 정상이었고, 항문에서 '멜레나'가 나왔댄 했수다.",환자는 위장 출혈은 없수다.,,
neutral,"환자는 신체 검사는 정상이었고, 항문에서 '멜레나' 다시 말해, 검은 똥을 쌌댄 했수다.",환자는 위장 출혈이 있수다.,,
entailment,환자는 최근에 휴식 시 가슴 압박감과 불편함과 같은 증상을 나타내기 시작했습니다.,환자는 최근 가슴 통증을 겪고 있습니다.,,
contradiction,환자는 최근에 휴식 시간에 가슴 압박감과 불편함과 같은 증상을 보이기 시작했습니다.,환자는 가슴 통증을 부인합니다.,,
neutral,환자는 최근에 휴식 시 가슴 압박감과 불편함과 같은 증상을 나타내기 시작했습니다.,환자는 고지혈증과 고혈압의 병력이 있습니다.,,
entailment,만성 좌측 경막하 혈종.,환자는 만성적인 두개내 출혈을 앓고 있습니다.,,
contradiction,만성 좌측 경막하 혈종.,환자의 뇌 MRI 결과는 정상입니다.,,
neutral,만성 좌측 경막하 혈종.,중앙선 이동이 있습니다.,,
entailment,그의 아미오다론 복용량이 증가되었습니다 (200-->300).,환자에게 심장 부정맥이 있습니다.,,
contradiction,그의 아미오다론 복용량이 증가되었습니다 (200-->300).,환자는 병력이 없습니다.,,
neutral,그의 아미오다론 복용량이 증가되었습니다 (200-->300).,환자는 관상동맥질환을 앓고 있습니다.,,
entailment,"환자는 의료력이 없는 57세 여성으로, 비만이며, 주차장에서 오른쪽 반신마비 증상으로 발견된 후 [**3259-12-9**]에 내원하였습니다.",환자의 BMI 지수가 높습니다.,,
contradiction,"환자는 57세의 여성으로, 의료력이 없는 [** 위치 **]us, 비만이며, 주차장에서 우측 반마비 증상으로 발견된 후 [**3259-12-9**]에 내원하였습니다.",환자의 체중은 정상입니다.,,
neutral,"환자는 의료력이 없는 57세 여성으로, 비만이며, 주차장에서 우측 반신마비 증상으로 발견된 후 [**3259-12-9**]에 내원하였습니다.",환자에게 뇌졸중의 증상이 나타나고 있습니다.,,
entailment,환자는 신경외과 지원하에 척추강 천자를 받기 위해 이송되었습니다.,환자는 요추 천자가 필요합니다.,,
contradiction,환자는 신경외과 지원하에 척추강 천자를 위해 이송되었습니다.,"환자에게는 신경학적 증상이 없으며, 요추 천자를 진행할 필요가 없습니다.",,
neutral,환자는 신경외과 지원 하에 척추강 천자를 위해 이송되었습니다.,환자가 두통을 호소하고 있습니다.,,
entailment,"지난 며칠 동안 그는 대변을 배출하는데 어려움을 겪었습니다. 그는 보통 하루에 한 번 배변을 하지만, 마지막으로 대변을 본 것은 4일 전입니다.",그는 변비를 앓고 있습니다.,,
contradiction,"지난 며칠 동안 그는 대변을 배출하는 데 어려움을 겪었습니다. 그는 보통 하루에 한 번 배변을 하지만, 마지막으로 배변을 한 것은 4일 전입니다.",그는 설사를 하고 있습니다.,,
neutral,"지난 며칠 동안 그는 대변을 배출하는 데 어려움을 겪었습니다. 그는 보통 하루에 한 번 배변을 하지만, 마지막으로 대변을 본 것은 4일 전이었습니다.",그는 치질을 앓고 있습니다.,,
entailment,"그는 흉막 삼출과 초음파 심장 내시경을 통해 확인된 심낭 삼출을 가지고 있는 것으로 밝혀졌으며, 탬포네이드의 증거는 없었습니다.",그는 흉막과 심낭강에 체액이 있습니다.,,
contradiction,"그는 흉막 삼출과 초음파 심장 내시경으로 확인된 심낭 삼출을 동시에 가지고 있었으며, 탐폰나데의 증거는 발견되지 않았습니다.",심장이 압박 받고 있습니다.,,
neutral,"그는 흉막 삼출과 초음파 심장 내시경으로 확인된 심낭 삼출을 가지고 있는 것으로 밝혀졌으며, 탐포네이드의 증거는 발견되지 않았습니다.",그는 심부전의 병력이 있습니다.,,
entailment,"그녀는 그 시점에 경련, 통증, 구토 또는 다른 증상이 전혀 없었습니다.",환자의 ROS(Review of Systems) 결과는 부정적입니다.,,
contradiction,"그녀는 그 시점에 경련, 통증, 구토, 또는 다른 증상이 전혀 없었습니다.",환자는 복통을 호소하고 있습니다.,,
neutral,"그녀는 그 시점에 경련, 통증, 구토 또는 다른 증상이 전혀 없었습니다.",환자의 신체 검사 결과는 정상입니다.,,
entailment,그는 [**3354-10-12**] 오전에 모니터링 및 평가를 위해 병동으로 이동되었습니다.,그는 입원 치료가 필요했습니다.,,
contradiction,그는 [**3354-10-12**] 오전에 모니터링 및 평가를 위해 병동으로 이송되었습니다.,그는 집으로 퇴원하였습니다.,,
neutral,그는 [**3354-10-12**] 오전에 모니터링 및 평가를 위해 병동으로 이송되었습니다.,그의 생체 신호는 안정적이었습니다.,,
entailment,"중재 후 몇 시간이 지난 후, 환자는 왼쪽 하지에 통증을 호소하며 발을 움직일 수 없었습니다.",환자는 왼쪽 하지의 힘이 감소하였습니다.,,
contradiction,"시술 후 몇 시간이 지난 후, 환자는 왼쪽 하지에 통증을 호소하며 발을 움직일 수 없었습니다.",환자는 왼쪽 하지에서 완전한 움직임을 가지고 있었습니다.,,
neutral,"중재 후 몇 시간이 지난 후, 환자는 왼쪽 하지에 통증을 호소하며 발을 움직일 수 없었습니다.",환자는 최근에 뇌졸중을 겪었습니다.,,
entailment,"일요일에 약간의 구토감을 느꼈고, 발표하는 날에도 그런 증상이 있었습니다.",환자는 위장 질환의 증상을 보이고 있습니다.,,
contradiction,"일요일에 약간의 구토감을 느꼈고, 발표하는 날에도 그런 증상이 있었습니다.",환자는 위장 질환의 증상이 전혀 없습니다.,,
neutral,"일요일에 약간의 구토감을 느꼈고, 그녀가 발표하는 날에도 같은 증상이 있었습니다.",환자는 췌장염을 앓고 있습니다.,,
entailment,환자는 1회 심정지를 경험하였습니다.,환자가 심폐소생술을 받고 있었습니다.,,
contradiction,환자는 1회 심전도 충격을 받았습니다.,환자는 PEA(심전도상 유효 심박동)으로 인한 심장마비 상태였습니다.,,
neutral,환자는 1회 심전도를 받았습니다.,환자는 심실빈맥에 걸렸습니다.,,
entailment,"89세 남성 환자로 다수의 입원 경험이 있으며, 심부전증(CHF), 심방세동(AF), 파킨슨병(PD), 갑상선 기능 저하증, 그리고 오른쪽 다리 궤양을 가지고 있는 이 환자는 요량 감소와 발열 증상으로 내원하였습니다.",환자는 발열 상태입니다.,,
contradiction,"89세 남성 환자로 다발성 입원 경험이 있으며, 심부전증(CHF), 심방세동(AF), 파킨슨병(PD), 갑상선 기능 저하증, 그리고 오른쪽 다리 궤양을 앓고 있습니다. 현재는 소변 배출량 감소와 발열 증상을 보이고 있습니다.",환자는 무열증입니다.,,
neutral,"89세 남성 환자로, 여러 차례 입원 경험이 있으며, 심부전증(CHF), 심방세동(AF), 파킨슨병(PD), 갑상선 기능 저하증, 그리고 오른쪽 다리 궤양을 앓고 있습니다. 현재 소변 배출량 감소와 발열 증상으로 내원하였습니다.",환자는 패혈증을 앓고 있습니다.,,
entailment,"응급실에서 초기 생체 신호는 다음과 같았습니다: 체온 96.8℉, 심박수 72회/분, 혈압 97/68 mmHg, 호흡수 20회/분, 산소포화도 93%, 산소공급량 3L/분.",환자의 산소포화도가 낮습니다.,,
contradiction,"응급실에성 첨에 잰 생체 신호는 이랬수다: 체온 96.8도, 심박수 72회, 혈압 97/68, 호흡수 20회, 산소포화도 93%, 산소 공급량 3L.",환자는 고혈압이 이수다.,,
neutral,"응급실에성 처음 잰 생체 신호는 이랬수다: 체온 96.8도, 심박수 72회, 혈압 97/68mmHg, 호흡수 20회, 산소포화도 93%, 산소 공급량 3L.",환자는 만성폐쇄성폐질환(COPD) 앓은 적이 이수다.,,
entailment,아프기 전에는 환자가 별로 힘들지 않게 몇 블록은 걸을 수 있었수다.,"아프기 전에, 환자는 댕길 수 있었수다.",,
contradiction,"증상이 생기기 전에, 환자는 별로 힘들지 않게 몇 블록은 걸을 수 있었수다.","아프기 전에, 환자는 걷는 거 힘들어했수다.",,
neutral,아프기 전에는 환자가 별로 힘들지 않게 몇 블록은 걸을 수 있었수다.,"아프고 나서는, 환자는 걷는 거 힘들어햄수다.",,
