gold_label,sentence1_jeju,sentence2_jeju,ai_answer,result
entailment,"±× ¾ç¹ÝÀº ¿À³¯ ¿ä¾ç¿ø¼­ ¼ûÀÌ °ÅºÏÇã´Ù°Ô È£¼ÒÇã¿´¼ö´Ù, ¹Û°ø±â·Î ¼û ½¬¹Î »ê¼ÒÆ÷È­µµ°¡ 80%´ë±îÁö ¶³¾îÁ® Àú»ê¼ÒÁõÀÌ º¸¿´¼ö´Ù, ±×³­ »ê¼Ò ¿©¼¸ ¸®ÅÍ ¿Ã·ÁÁÖÁ¨ »ê¼ÒÆ÷È­µµ°¡ 90%·Î ³ª¿Ô¼ö´Ù, ¶Ç ¹éÇ÷±¸ °Ë»ç¼­ ¹êµåÇü ¼¼Æ÷ Áõ°¡ÁõÀÌ º¸ÀÌ¹Î ±× µû¶ó ÀÀ±Þ½Ç·Î ¿Å°ÜºÎ·µ¼ö´Ù.",±× »ç¶÷ »ê¼ÒÆ÷È­µµ ³·¼ö´Ù¿¹.,,
contradiction,"±×´Â ¿À´Ã ¿ä¾ç¿ø¼­ È£Èí°ï¶õ Çã°î ¹Û °ø±â¼­ »ê¼ÒÆ÷È­µµ°¡ ÆÈ½Ê ÆÛ¼¾Æ®´ë·Õ ¶³¾îÁ® Àú»ê¼ÒÁõÀ» º¸¿´¼ö´Ù, »ê¼Ò À° ¸®ÅÍ¸¦ °ø±Þ ¹ÞÀ¸¸Û »ê¼ÒÆ÷È­µµ´Â ±¸½Ê ÆÛ¼¾Æ®·Î ³ª¿Ô¼ö´Ù, ¹éÇ÷±¸¼­ ¹êµåÇü ¼¼Æ÷ Áõ°¡Áõµµ º¸¿°¼­ Çã³­ ÀÀ±Þ½Ç·Î ÀÌ¼ÛµÅºÎ·¶¼ö´Ù.",È£Èí ±â´É Á¤»óÀÌ¿ì´Ù¿¹.,,
neutral,"±× »ç¸§Àº ¿À³¯ ¿ä¾ç¿ø¼­ ¼ûÀÌ °ïÇÏ´Ü ¼Ò¸® Çã¸Û, ¹å°ø±â¼­ »ê¼ÒÆ÷È­µµ°¡ ÆÈ½Ê´ë¿© Àú»ê¼ÒÁõÀÌ¾ú°í, »ê¼Ò ¿©¼¸ ¸®ÅÍ¸¦ Áàº¸³­ »ê¼ÒÆ÷È­µµ´Â ±¸½Ê ÆÛ¼¾Æ®¿´°í, ¹éÇ÷±¸¿¡ ¹êµåÇü ¼¼Æ÷Áõ°¡ÁõÀÌ º¸¿©¼­ ÀÀ±Þ½Ç·Î ¿Å°ÜºÎ·¶¼ö´Ù.",±× »ç¶÷ COPD º´·Â ÀÖ¼ö´Ù¿¹.,,
entailment,"±× ¾ç¹ÝÀº ¶ó½Ä½º 40mg ÀçÃ³¹æ ¹Þ¾Ó, ÀÏÁÖÀÏ ÈÄ¿¡ ÈÄ¼Ó °Ë»ç¿ë ½ÇÇè½Ç °Ë»ç ¹ÞÀ» °èÈ¹ÀÌ¿ì´Ù.",±× »ç¶÷ ´Ù½Ã ÀÌ´¢Á¦ º¹¿ë ½ÃÀÛÇß¼ö´Ù¿¹.,,
contradiction,"±× »ç¸§Àº ¶ó½Ä½º 40mgÀ» ÀçÃ³¹æ ¹Þ¾Ò¼ö´Ù, ÀÏÁÖÀÏ ÈÄ¿¡ ÃßÀû °Ë»ç¸¦ ¹ÞÀ» °Å¼ö´Ù.",±× »ç¶÷ ÀÌ´¢Á¦ Áß´ÜÇß¼ö´Ù¿¹.,,
neutral,"±× »ç¸§Àº ¶ó½Ä½º 40mgÀ» ÀçÃ³¹æ ¹Þ¾Ó, ÀÏÁÖ ÈÄ¿¡ ÈÄ¼Ó °Ë»ç¿ë ½ÇÇè½Ç °Ë»ç ¹ÞÀ» °èÈ¹Çã°í ÀÖ¼ö´Ù.",±× »ç¶÷ ½ÅÀå ÁúÈ¯ °ú°Å·Â ÀÖ¼ö´Ù¿¹.,,
entailment,"±×¾ç ±âÄ§ ºÁº¸ÁÖ°Ô °¡½É ¿¢½º·¹ÀÌ Âï¾ð, ±× °á°ú·Î ¸²ÇÁÀý ºñ´ë¶û ÇãÆÄ °áÀýÀÌ ¹ß°ßµÇ¾ú¼ö´Ù.",È¯ÀÚ Æó °áÀýÀÌ¶û ¸²ÇÁ¼±º´Áõ ÀÖ¼ö´Ù¿¹.,,
contradiction,"±× »ç¶÷ ±âÄ§ °Ë»çÇãÁÖ°Ô °¡½¿ ¿¢½º¼± ÃÔ¿µ Çã¿©”f¼ö´Ù, ±× °á°ú ¸²ÇÁÀý ºñ´ëÇÏ¹Î Æó °áÀýÀÌ º¸¿´¼ö´Ù.",È¯ÀÚ ÈäºÎ X-¼± °Ë»ç Á¤»óÀÌ¶ó ³ª¿Ó¼ö´Ù¿¹.,,
neutral,"±× ¿©»ç¸§ ±âÄ§ °ËÁúÇÒ¶ó, °¡½É ¿¢½º¼± Âï¾î»ç, ±× °á°ú¼­ ¸²ÇÁÀý ºñ´ëÇÏÄí¶û Æó °áÀýÀÌ ¹ß°ßµÆ¼ö´Ù.",È¯ÀÚ Æó¾Ï ¾Î°í ÀÖ¼ö´Ù¿¹.,,
entailment,¹ßÀÛ¼º ½É¹æ¼¼µ¿ÀÌ¿ì´Ù.,È¯ÀÚ ½ÉÀüµµ °á°ú ºñÁ¤»óÀÌ¶ó ³ª¿Ó¼ö´Ù¿¹.,,
contradiction,¹ßÀÛÇã°Ô ¿À´Â ½É¹æ¼¼µ¿.,È¯ÀÚ Á¤»óÀûÀÎ ½Å°æ ¸Æµ¿ °®°í ÀÖ¼ö´Ù¿¹.,,
neutral,¹ßÀÛ¼º ½É¹æ¼¼µ¿ÀÌ¿ì´Ù.,È¯ÀÚ Çù½ÉÁõ ¾Î°í ÀÖ¼ö´Ù¿¹.,,
entailment,¹ßÀÛÇã¸Û ¿À´Â ½É¹æ¼¼µ¿.,È¯ÀÚ °¡²û ½ÉÀå ¸®µë ÀÌ»óÇÏ°Ô º¸ÀÌ¿ì´Ù¿¹.,,
contradiction,¹ßÀÛÇã¸Û ¿À´ç ½É¹æ¼¼µ¿.,È¯ÀÚ ½ÉÀüµµ °á°ú Á¤»óÀÌ¶ó ³ª¿Ó¼ö´Ù¿¹.,,
neutral,¹ßÀÛ¼º ½É¹æ¼¼µ¿ÀÌÁÖ°Ô.,È¯ÀÚ °¡½¿ µÎ±Ù°Å¸² ´À³¢°í ÀÖ¼ö´Ù¿¹.,,
entailment,¹ßÀÛ¼º ½É¹æ¼¼µ¿ÀÌ¼ö´Ù.,ºÎÁ¤¸Æ ÀÖ¼ö´Ù¿¹.,,
contradiction,¹ßÀÛ¼º ½É¹æ¼¼µ¿ÀÌ¿ì´Ù.,½ÉÀå ¹Úµ¿ÀÌ¶û ¸®µë Á¤»óÀÌ°í ºÎÁ¤¸Æ °ú°Å·ÂÀº ¾ø¼ö´Ù¿¹.,,
neutral,¹ßÀÛÇã´Â ½É¹æ¼¼µ¿ÀÌ¶ó.,È¯ÀÚ º£Å¸ Â÷´ÜÁ¦ º¹¿ë ÁßÀÌ¿ì´Ù¿¹.,,
entailment,¹ßÀÛ¼º ½É¹æ¼¼µ¿ÀÌÁÖ°Ô.,ºÎÁ¤¸Æ ÀÖ¼ö´Ù¿¹.,,
contradiction,¹ßÀÛ¼º ½É¹æ¼¼µ¿ÀÌ¿ì´Ù.,Á¤»óÀûÀÎ ½ÉÀå ½ÅÈ£ ¸®µëÀÌ¿ì´Ù¿¹.,,
neutral,¹ßÀÛ¼º ½É¹æ¼¼µ¿ÀÌ¿ì´Ù.,°íÇ÷¾Ð º´·Â ÀÖ¼ö´Ù¿¹.,,
entailment,±× »ç¸§Àº ¿ä±Ù¿¡ ¿­ÀÌ³­ ¿ÀÇÑÀÌ³­ °æ·Ãµµ ¾ø¾ú´ç Çã¿ì´Ù.,È¯ÀÚ ¹ß¿­ Áõ»ó ¾ø´Ù°í ÇÏ¿ì´Ù¿¹.,,
contradiction,±× ¾ç¹ÝÀº ¿ä±Ù·¡ ¿­ÀÌ³ª ¿ÀÇÑ ¾Æ´Ô½Ã³­ °æ·ÃÀÌ ÀÖ¾ú´ø Àû ¾ø´Ù°í Çã¿ì´Ù.,È¯ÀÚ ¹ß¿­ Áõ»ó ÀÖ¼ö´Ù¿¹.,,
neutral,"±× ¾ç¹ÝÀº ¿ä±Ù·¡ ¹ß¿­ÀÌ¶û ¿ÀÇÑ, °æ·Ã °°Àº °Ç ¾ø¾ú´Ù°í Çã¿ì´Ù.",È¯ÀÚ Ã¼Áß °¨¼Ò ¾ø´Ù ÇÏ¿ì´Ù¿¹.,,
entailment,"±× ¾çÀº °¡½É ¾ÆÇÄ, ¼ûÂù °Å, ¿­ ³ª´Â °Å, ¿ÀÇÑ, °Ô¿ì´Â °Å °°Àº Áõ»óÀº ¾÷´Ü Çã¿ì´Ù.",È¯ÀÚ Æó·Å Áõ»ó ¾ø¼ö´Ù¿¹.,,
contradiction,"±× ¾çÀº °¡½É ¾ÆÇÄ, ¼ûÂ÷³­ °Å, ¿­ ¿À¸§, ¿ÀÇÑ, ÅäÇã¹Î ¸Þ½»Çã³­ °Å ¾ø¼ö´Ù.",È¯ÀÚ Æó·Å Áõ»ó º¸ÀÌ°í ÀÖ¼ö´Ù¿¹.,,
neutral,"±× »ç¸§Àº °¡½¿ ¾ÆÇÂ °Å, ¼ûÂ÷´Â °Å, ¿­ ³ª´Â °Å, ¿À½½¿À½½ Ãä´Â °Å, ÅäÇÏ´Â °Å °°Àº Áõ»óÀº ¾ø¼ö´Ù.",È¯ÀÚ Æó·Å ¾Î°í´Â ¾È ÀÖ¼ö´Ù¿¹.,,
entailment,º¹ÅëÀÌ³ª ¼³»ç Áõ»óÀÌ ¾ø¼ö´Ù.,È¯ÀÚ º¹Åë ¾ø¼ö´Ù¿¹.,,
contradiction,º¹ÅëÀÌ³­ ¼³»ç Áõ»óÀº ¾ö¼ö´Ù.,È¯ÀÚ ¼³»ç ÇÏ°í ÀÖ¼ö´Ù¿¹.,,
neutral,¹è¾ÎÀÌ³ª ¼³»ç Áõ»óÀº ¾÷¼ö´Ù.,È¯ÀÚ °¡½¿ ÅëÁõ ¾ø¼ö´Ù¿¹.,,
entailment,"½ÊÀÌÁöÀå ±Ë¾ç/Èæº¯Áõ, [**2608-10-28**], Çï¸®ÄÚ¹ÚÅÍ ÆÄÀÏ·Î¸® À½¼ºÀÓ¼ö´Ù.",È¯ÀÚ ½ÊÀÌÁöÀå ±Ë¾ç °®°í ÀÖ¼ö´Ù¿¹.,,
contradiction,"½ÊÀÌÁöÀå ±Ë¾ç/Èæº¯Áõ, [**2608-10-28**], Çï¸®ÄÚ¹ÚÅÍ ÆÄÀÏ·Î¸® À½¼ºÀÓ¼ö´Ù.",È¯ÀÚ ½ÊÀÌÁöÀåÀº Á¤»óÀÌ¶ó ÇÏ¿ì´Ù¿¹.,,
neutral,"½ÊÀÌÁöÀå ±Ë¾ç Çã°í Èæº¯Áõ, [**2608-10-28**], Çï¸®ÄÚ¹ÚÅÍ ÆÄÀÏ·Î¸®´Â À½¼º¼ö´Ù.",È¯ÀÚ °¡½ºÆ®¸®³ë¸¶ ÀÖ¼ö´Ù¿¹.,,
entailment,"°íÇ÷¾Ð, ½É¹æ¼¼µ¿, °©»ó¼±±â´ÉÇ×ÁøÁõ, ´ç´¢º´, µÇÇ®ÀÌµÇ´Â Èä¸· »ïÃâ(6ÁÖ Àü¿¡ [**º´¿ø**]¼­ ¹è¾× ¹Þ¾Ò¼ö´Ù)ÀÌ ÀÖ°í, ¿©´ü »ì Àû¿¡ Ãæ¼öÀýÁ¦¼ú ÇÑ ÀÌ·Âµµ ÀÕ¼ö´Ù.",È¯ÀÚ ¿¹Àü¿¡ ¼ö¼ú ¹ÞÀº Àû ÀÖ¼ö´Ù¿¹.,,
contradiction,"°íÇ÷¾ÐÀÌ¶û ½É¹æ¼¼µ¿, °©»ó¼± ±â´É Ç×ÁøÁõÀÌ¶û ´ç´¢°¡ ÀÕ°í, Èä¸·¿¡ ¹°ÀÌ µÇµ® Â÷¼­ 6ÁÖ Àü º´¿ø¼­ ¹è¾× ¹Þ¾ÑÁÖ°Ô, 8»ì ¶§ Ãæ¼ö¿° ¼ö¼ú Çå ÀÌ·Âµµ ÀÕ¼ö´Ù.",È¯ÀÚ ½É¹Ú¼ö Á¤»óÀÌ¶ó ÇÏ¿ì´Ù¿¹.,,
neutral,"°íÇ÷¾ÐÀÌ¶û ½É¹æ¼¼µ¿, °©»ó¼± ±â´É Ç×ÁøÁõÀÌ¶û ´ç´¢ ÀÖ¼ö´Ù, Àç¹ßÇã´Â Èä¸· »ïÃâÀº 6ÁÖ Àü¿¡ º´¿ø¼­ ¹è¾× ¹Þ¾Ò¼ö´Ù, ¿©´ü »ì Àû¿¡ Ãæ¼ö¿° ¼ö¼ú ÀÌ·Âµµ ÀÖ¼ö´Ù.",±× »ç¶÷ Ç÷´ç ¿À¸£¸Û ³ª¿Ó¼ö´Ù¿¹.,,
entailment,¿­ÇÏ·ç ¾ÕÀü¿¡ ¸ÍÀå ¼ö¼ú ¹Þ¾Ò¼ö´Ù.,¼ö¼ú ÀÌ·Â ¾È¿¡ Ãæ¼ö Á¦°Å ¼ö¼ú ÀÖ¼ö´Ù¿¹.,,
contradiction,¿­ÇÏ·ç Àü ¸ÍÀå ¼ö¼ú Çã°í ³­ »óÅÂÀÌ¿ì´Ù.,¼ö¼ú·Â ¾ø¼ö´Ù¿¹.,,
neutral,¿­ÇÏ·ç Àü¿¡ ¸ÍÀå ¼ö¼ú ¹Þ¾Ò¼ö´Ù.,È¯ÀÚ ¸·Èù ´ëº¯¼® ÀÖ´Â Ãæ¼ö¿° º´·Â ÀÖ¼ö´Ù¿¹.,,
entailment,Áö½Å ¸é¿ª ¶«½Ã ÀûÇ÷±¸°¡ ±úºÎ·¯Á® »ý±â´Â ºóÇ÷,ÀûÇ÷±¸ ºÐÇØµÇ´Â ÁúÈ¯ÀÌ¿ì´Ù¿¹.,,
contradiction,ÀÚ±â ¸é¿ª ¶«½Ã ÇÇ ¼Ó ÀûÇ÷±¸°¡ ÅÍÁ®ºÒ¾î »ýÇã´Â ºóÇæÀÌ¿ì´Ù.,ÀÚ°¡¸é¿ª¼º ¿ëÇ÷¼º ºóÇ÷ ÀÖ´Ù°í ÇØµµ ´Ù¸¥ ÀÚ°¡¸é¿ª ÁúÈ¯ À§Çè±îÁö ³ô¾ÆÁö´Â °Ç ¾Æ´Ï¿ì´Ù¿¹.,,
neutral,ÀÚ±â ¸é¿ª ¶«½Ã ÀûÇ÷±¸°¡ ±úÁ®ºÎ·¯¼­ ÇÍ±â ¾ø¾îÁö´Â º´,ÀÌ º´ ÀÖ´Â È¯ÀÚµéÀº ¶Ç ´Ù¸¥ ÀÚ°¡¸é¿ª ÁúÈ¯ ¾Î°í ÀÖ¼ö´Ù¿¹.,,
entailment,±× ÀÌ´Â Ä§»ó ÈÞ½Ä Çã¶óÁÖ°Ô ±ÇÇØÁö¸Û Å×¸£ºÎÅ»¸°À¸·Î Ä¡·á ¹Þ¾ð Ã¤·Î Åð¿øÇØºÎ·µ¼ö´Ù.,È¯ÀÚ ÀÌÁ¦ ÀÔ¿ø ¾È ÇÏ°í ÀÖ¼ö´Ù¿¹.,,
contradiction,"±× »ç¸§Àº Ä§»ó ÈÞ½Ä »óÅÂ·Î Åð¿øÇã°í, Å×¸£ºÎÅ»¸°À¸·Õ Ä¡·á ¹Þ¾Ò¼ö´Ù.",È¯ÀÚ ´õ ÀÌ»ó ¾à ¸Ô´Â °Å ¾Æ´Ï¿ì´Ù¿¹.,,
neutral,"±× ¿©»ç¸§Àº Ä§»ó ½¬¶ó°î ±ÇÀå ¹Þ¾Ó, Å×¸£ºÎÅ»¸°À¸·ç Ä¡·á ¹Þ¾ð Ã¤·Î Åð¿øÇß¼ö´Ù.",È¯ÀÚ ÈÄ¼Ó Áø·á ¿¹¾à ÀâÇô ÀÖ¼ö´Ù¿¹.,,
entailment,"Áö±Ý ±×ÀÌ´Â ÇÇ°ïÇå °Å ´À³¢¸Û, ±âÄ§Çã¸Û °¡½ÉÀÌ ºÒÆíÇå °Å °è¼ÓµÇ¸Û ÀÖ¼ö´Ù, ¼ûÂ÷³­ °Ç ¾ø¼ö´Ù.",È¯ÀÚ ROS °á°ú ¾ç¼ºÀÌ¶ó ³ª¿Ó¼ö´Ù¿¹.,,
contradiction,"Áö±Ý ±× »ç¶÷Àº ÇÇ°ï ´À³¢¸Û ±âÄ§Çã¸Û °¡½¿ÀÌ °ÅºÏÇå °Ô °Ô¼Ó ÀÕ¼ö´Ù, ±×¶õµð ¼ûÀº Â÷Áø ¾Ê¼ö´Ù.",È¯ÀÚ È£Èí°ï¶õ °Þ°í ÀÖ¼ö´Ù¿¹.,,
neutral,"Áö±Ý ±×ÀÌ´Â ÇÇ°ïÇã¸Û, ±âÄ§Çã¸Û °¡½ÉÀÌ °ÅºÏÇå °Å½Ã °è¼ÓÇã°í ÀÖ¼ö´Ù. ±Ùµð ¼ûÂ÷³­ °Ç ¾ö¼ö´Ù.",È¯ÀÚ »ê¼ÒÆ÷È­µµ Á¤»óÀÌ¶ó ÇÏ¿ì´Ù¿¹.,,
entailment,"È¯Á¨ Á¤»óÇã³­ ¸ö°Ë»ç ¹Þ¾Ó, Á÷Àå¼­ ¡®¸á·¹³ª¡¯¸¦ º¸°íÇß¼ö´Ù.",È¯ÀÚ Ç×¹® ¾È¿¡¼­ ÇÇ º¸¿©Á³¼ö´Ù¿¹.,,
contradiction,"È¯ÀÚ´À Á¤»óÀûÀÎ ½ÅÃ¼°Ë»ç ¹Þ¾Ò°î, Á÷Àå¼­ '¸á·¹³ª' º¸°íÇß¼ö´Ù.",È¯ÀÚ À§Àå ÃâÇ÷ ¾ø¼ö´Ù¿¹.,,
neutral,"È¯ÀÚ´Â ½ÅÃ¼°Ë»ç¿¡¼± Á¤»óÀÌ¾ú¼ö´Ù, Á÷Àå¼­ ¡®¸á·¹³ª¡¯, ±× ¸» Çã¹Î °ËÀº º¯ ºÃ´Ù°í º¸°íÇÜ¼ö´Ù.",È¯ÀÚ À§Àå ÃâÇ÷ ÀÖ¼ö´Ù¿¹.,,
entailment,È¯ÀÚ´Â ¿ä»çÀÌ ½¬¸Û °¡½¿ÀÌ ²Ë Á¶±â³­ °Å¶û °ÅºÏÇã³­ Áõ»óÀÌ »ý±â±â ½ÃÀÛÇß¼ö´Ù.,È¯ÀÚ ÃÖ±Ù °¡½¿ ÅëÁõ °Þ¾ú¼ö´Ù¿¹.,,
contradiction,È¯ÀÚ³­ ¿ä»ç³­ ½¬´Â ½Ã°­¿£ °¡½ÉÀÌ Á¶¿©Áö°î °ÅºÏÇå Áõ»óÀÌ º¸ÀÌ±â ½ÃÀÛÇß¼ö´Ù.,È¯ÀÚ °¡½¿ ÅëÁõ ¾ø´Ù ÇÏ¿ì´Ù¿¹.,,
neutral,È¯ÀÚ´Â ¿ä±Ù¿¡ ½¬¹Î °¡½ÉÀÌ ´ä´äÇã°í °ÅºÏÇå Áõ¼¼¸¦ º¸ÀÌ±â ½ÃÀÛÇß¼ö´Ù.,È¯ÀÚ °íÁöÇ÷ÁõÀÌ¶û °íÇ÷¾Ð º´·Â ÀÖ¼ö´Ù¿¹.,,
entailment,¿ÞÂ¦ °æ¸·ÇÏ¿¡ ¸¸¼º Ç÷Á¾ÀÌ ÀÕ¼ö´Ù.,È¯ÀÚ ¸¸¼º µÎ°³³» ÃâÇ÷ ¾Î°í ÀÖ¼ö´Ù¿¹.,,
contradiction,¸¸¼º ¿ÞÂ¦ °æ¸·ÇÏ Ç÷Á¾ÀÓ¼ö´Ù.,È¯ÀÚ ³ú MRI °á°ú Á¤»óÀÌ¶ó ³ª¿Ó¼ö´Ù¿¹.,,
neutral,¿ÞÂÊ °æ¸·ÇÏ¿¡ ¸¸¼º Ç÷Á¾ÀÌ ÀÖ¼ö´Ù.,Áß¾Ó¼± ÀÌµ¿ ÀÖ¼ö´Ù¿¹.,,
entailment,±× »ç¸§ ¾Æ¹Ì¿À´Ù·Ð º¹¿ë·®ÀÌ ´Ã¾ú¼ö´Ù (200¼­ 300À¸·¹).,È¯ÀÚ ½ÉÀå ºÎÁ¤¸Æ ÀÖ¼ö´Ù¿¹.,,
contradiction,±× »ç¸§ ¾Æ¹Ì¿À´Ù·Ð º¹¿ë·®ÀÌ ´Ã¾îºÎ·¶¼ö´Ù (200-->300).,È¯ÀÚ º´·Â ¾ø¼ö´Ù¿¹.,,
neutral,±× »ç¸§ ¾Æ¹Ì¿À´Ù·Ð ¸Ô´Â ¾çÀÌ 200¼­ 300°Ô·Î ´Ã¾îºÎ·µ¼ö´Ù.,È¯ÀÚ °ü»óµ¿¸ÆÁúÈ¯ ¾Î°í ÀÖ¼ö´Ù¿¹.,,
entailment,"È¯ÀÚºÐÀº ±â¿Õ·Â ¾ø´Â ½®ÀÏ°ö »ì ¿©ÀÚºÐÀÌ½Åµð, ºñ¸¸Çã¸Û, ÁÖÂ÷Àå¼­ ¿À¸¥Â¦ ¹Ý½Å¸¶ºñ Áõ»óÀ¸·Î ¹ß°ßµÈ ÈÄ [**3259-12-9**]¿¡ ³»¿øÇß¼ö´Ù.",È¯ÀÚ BMI Áö¼ö ³ô¼ö´Ù¿¹.,,
contradiction,"È¯ÀÚ³­ ½®ÀÏ°ö »ì ¿©ÀÚ½Åµð, ÀÇ·á·ÂÀº ŸÁ´Â [** À§Ä¡ **]us°í ºñ¸¸ÀÌ¸Û, ÁÖÂ÷Àå¼­ ¿À¸¥Â¦ ¹Ý¸¶ºñ Áõ»ó ¶«½Ã ¹ß°ß´çÇå ÈÄ [**3259-12-9**]¿¡ º´¿ø¿¡ ¿Ô¼ö´Ù.",È¯ÀÚ Ã¼Áß Á¤»óÀÌ¶ó ÇÏ¿ì´Ù¿¹.,,
neutral,"È¯ÀÚ´Â °ú°Å º´·Â ¾ö½Å 57»ì ¿©ÀÚ¿©¼­, ºñ¸¸ÀÌ¸Û, ÁÖÂ÷Àå¼­ ¿À¸¥ÂÊ ¹Ý½Å ¸¶ºñ Áõ»óÀ¸·Î ¹ß°ßµÈ µÚ [**3259-12-9**]¿¡ º´¿ø¿¡ ¿Ô¼ö´Ù.",È¯ÀÚ ³úÁ¹Áß Áõ»ó ³ªÅ¸³ª°í ÀÖ¼ö´Ù¿¹.,,
entailment,È¯ÀÚ´À ½Å°æ¿Ü°ú µµ¿ò ¹ÞÀ¸¸Û Ã´Ãß°­ ÃµÀÚ ¹ÞÀ¸·¹ ¿Å°ÜÁ³¼ö´Ù.,È¯ÀÚ ¿äÃß ÃµÀÚ ÇÊ¿äÇÏ¿ì´Ù¿¹.,,
contradiction,È¯ÀÚ´Â ½Å°æ¿Ü°ú Áö¿ø ¹Þ¾Ó Ã´Ãß°­ ÃµÀÚ Çã·¯ ÀÌ¼ÛµÆ¼ö´Ù.,È¯ÀÚ ½Å°æÇÐÀû Áõ»ó ¾ø°í ¿äÃß ÃµÀÚ ÇÒ ÇÊ¿ä ¾ø¼ö´Ù¿¹.,,
neutral,È¯ÀÚºÐÀº ½Å°æ¿Ü°ú µµ¿ò ¹ÞÀ¸¸Û Ã´Ãß°­ ÃµÀÚ Çã°Ô ¿Å°ÜÁ³¼ö´Ù.,È¯ÀÚ µÎÅë È£¼ÒÇÏ°í ÀÖ¼ö´Ù¿¹.,,
entailment,"Áö³­ ¸çÄ© µ¿¾È ±× »ç¸§Àº ¶Ë º¸Á¨ Çã¸Û ÇÏ¿µ Èûµé¾ù¼ö´Ù, ´ë°³ ÇÏ·ç¿¡ ÇÑ ¹ø¾¾°Ô º¸°ï Çåµð ¸¶Áö¸·À¸·Î º» °Ç ³ªÈê ÀüÀÌ¼ö´Ù.",±× »ç¶÷ º¯ºñ ¾Î°í ÀÖ¼ö´Ù¿¹.,,
contradiction,Áö³­ ¸çÄ¥ »çÀ× ±× »ç¸§Àº ¶Ë ´©´Â °Ô ¾î·Á¿ü¼ö´Ù Çã³­ º¸Åë ÇÏ·ç¿¡ ÇÑ ¹ø¾¿Àº ´©ÁÖ¸Ûµµ ¸·¹ø¿¡ ´« °Ç ³ªÈê ÀüÀÌ¿ì´Ù.,±× »ç¶÷ ¼³»ç ÇÏ°í ÀÖ¼ö´Ù¿¹.,,
neutral,"±Ù»õ ¸çÄ¥ µ¿³­ ±× »ç¸§ ¶Ë ´©´Â °Ô Èûµé¾ú¼ö´Ù, º¸ÅëÀº ÇÏ·ç¿¡ ÇÑ ¹øÀº ´­¾È¸¸ °Ô³­ ¸·»ó ¸¶Áö¸·À¸·Î ¶Ë º» °Ç ³ªÈê ÀüÀÌ¿ì´Ù.",±× »ç¶÷ Ä¡Áú ¾Î°í ÀÖ¼ö´Ù¿¹.,,
entailment,"±× »ç¸§Àº Èä¸· »ïÃâÇã°î ÃÊÀ½ÆÄ ½ÉÀå ³»½Ã°æÀ¸·Î È®ÀÎµÈ ½É³¶ »ïÃâÀÌ ÀÖ´Â °Å·Î ¹àÇôÁ³¼ö´Ù, ÅÆÆ÷³×ÀÌµå Áõ°Å´Â ¾ø¾ú¼ö´Ù.",±× »ç¶÷ Èä¸·ÀÌ¶û ½É³¶°­¿¡ ¹° Â÷ÀÖ¼ö´Ù¿¹.,,
contradiction,"±× ¾çÀº Èä¸· »ïÃâÀÌ¶û ½ÉÀåÃÊÀ½ÆÄ·Î È®ÀÎÇå ½É³¶ »ïÃâÀ» °°ÀÌ °¡Áø Ã¤ ÀÖ¾ú¼ö´Ù, Çã³­ Å½Æù³ªµ¥ Áõ°Å´Â ¾ø¾ú¼ö´Ù.",½ÉÀå ¾Ð¹Ú ¹Þ°í ÀÖ¼ö´Ù¿¹.,,
neutral,"±×´Â Èä¸· »ïÃâÇã°í ÃÊÀ½ÆÄ ½ÉÀå ³»½Ã°æÀ¸·Õ È®ÀÎµÈ ½É³¶ »ïÃâÀÌ ÀÖ´Â °Å·Î ¹àÇôÁ³¼ö´Ù, Å½Æ÷³×ÀÌµå Áõ°Å´Â ¹ß°ß ¾È µÆ¼ö´Ù.",±× »ç¶÷ ½ÉºÎÀü º´·Â ÀÖ¼ö´Ù¿¹.,,
entailment,±× ¿©»ç¸§Àº ±×¶§ °æ·Ãµµ ¾ÆÇÄµµ ÅäÁúµµ ´Ù¸¥ Áõ»óµµ ÇÏ³ªµµ ¾÷¾ù¼ö´Ù.,È¯ÀÚ ROS °á°ú ºÎÁ¤ÀûÀÌ¿ì´Ù¿¹.,,
contradiction,"±×½Ã²² ±× »ç¶÷Àº °æ·Ã, ÅëÁõ, ±¸Åä, ¾Æ´Ï¹Î µý Áõ»óÀÌ ÇÏ³ªµµ ¾ø¾ú¼ö´Ù.",È¯ÀÚ º¹Åë È£¼ÒÇÏ°í ÀÖ¼ö´Ù¿¹.,,
neutral,±×³áÀº ±×¶© °æ·ÃÀÌ¶û ¾ÆÇÄÀÌ¶û ÅäÇÔ ¾Æ´Ï¹Î ´Ù¸¥ Áõ»óµµ ÇÏ³ªµµ ¾ö¾ú¼ö´Ù.,È¯ÀÚ ½ÅÃ¼ °Ë»ç Á¤»óÀÌ¶ó ³ª¿Ó¼ö´Ù¿¹.,,
entailment,±× »ç¸§Àº [**3354-10-12**] ¿ÀÀü¿¡ ¸ð´ÏÅÍ¸µÇÏ°î Æò°¡ Çã¹Î°Ô º´µ¿À¸·Î ¿Å°ÜÁ³¼ö´Ù.,±× »ç¶÷ ÀÔ¿ø Ä¡·á ÇÊ¿äÇß¼ö´Ù¿¹.,,
